SequenceName	ClusterNumber
fragment6609	56
fragment7758	56
fragment7744	56
fragment5411	56
fragment6294	56
fragment22125	56
fragment8914	56
fragment6749	56
fragment6618	56
fragment6515	56
fragment5421	56
fragment7775	56
fragment6271	56
fragment6916	56
fragment6835	56
fragment6701	56
fragment6617	56
fragment8517	56
fragment6703	56
fragment7277	56
fragment6541	56
fragment6485	56
fragment6489	56
fragment8528	56
fragment6702	56
fragment5410	56
fragment5408	56
fragment6490	56
fragment6770	56
fragment6802	56
fragment8530	56
fragment8908	56
fragment7264	56
fragment37677	56
fragment20883	56
fragment6116	56
fragment37692	56
fragment6824	56
fragment6066	56
fragment6786	56
fragment8531	56
fragment6875	56
fragment6437	56
fragment6493	56
fragment6516	56
fragment5413	56
fragment6788	56
fragment6782	56
fragment7273	56
fragment6808	56
fragment6784	56
fragment7280	56
fragment6833	56
fragment7344	56
fragment6551	56
fragment6057	56
fragment6056	56
fragment6779	56
fragment6917	56
fragment20565	56
fragment20365	56
fragment6818	56
fragment7402	56
fragment7350	56
fragment6073	56
fragment6879	56
fragment6727	56
fragment6747	56
fragment6745	56
fragment6695	56
fragment6757	56
fragment37679	56
fragment3010	56
fragment30144	56
fragment7444	56
fragment6883	56
fragment6828	56
fragment6925	56
fragment6724	56
fragment5899	56
fragment6731	56
fragment6746	56
fragment5420	56
fragment6743	56
fragment6707	56
fragment6849	56
fragment6411	56
fragment6712	56
fragment6870	56
fragment1604	56
fragment6893	56
fragment6885	56
fragment6872	56
fragment6859	56
fragment6868	56
fragment6127	56
fragment6848	56
fragment7401	56
fragment7279	56
fragment6718	56
fragment6863	56
fragment6864	56
fragment6690	56
fragment7337	56
fragment6065	56
fragment6721	56
fragment7270	56
fragment8529	56
fragment10568	56
fragment7777	56
fragment7778	56
fragment7772	57
fragment7771	57
fragment4624	57
fragment15438	57
fragment7769	57
fragment7732	57
fragment7761	57
fragment7739	57
fragment7746	57
fragment7572	57
fragment36028	57
fragment6637	57
fragment8229	57
fragment7724	57
fragment7731	57
fragment7694	57
fragment7509	57
fragment7736	57
fragment7741	57
fragment6651	57
fragment20861	57
fragment7757	57
fragment35273	57
fragment7740	57
fragment7742	57
fragment6409	57
fragment7427	57
fragment5688	57
fragment7756	57
fragment7730	57
fragment9326	57
fragment6611	57
fragment8911	57
fragment6406	57
fragment6459	57
fragment6468	57
fragment18826	57
fragment18417	57
fragment6612	57
fragment6664	57
fragment7426	57
fragment6604	57
fragment6646	57
fragment6388	57
fragment6456	57
fragment6508	57
fragment6457	57
fragment6461	57
fragment6602	57
fragment6418	57
fragment36483	57
fragment6455	57
fragment6603	57
fragment6601	57
fragment37678	57
fragment6410	57
fragment5968	57
fragment6644	57
fragment8526	57
fragment8522	57
fragment6506	57
fragment8515	57
fragment37690	57
fragment7260	57
fragment6054	57
fragment5957	57
fragment6614	57
fragment6642	57
fragment7266	57
fragment6640	57
fragment6405	57
fragment6108	57
fragment7256	57
fragment6504	57
fragment6668	57
fragment2706	57
fragment6507	57
fragment6505	57
fragment5701	57
fragment7347	57
fragment8514	57
fragment6106	57
fragment7340	57
fragment6321	57
fragment6416	57
fragment6408	57
fragment6052	57
fragment5192	58
fragment4908	58
fragment37622	58
fragment5070	58
fragment4714	58
fragment5145	58
fragment5190	58
fragment5195	58
fragment5193	58
fragment5144	58
fragment5143	58
fragment5187	58
fragment5189	58
fragment5078	58
fragment5081	58
fragment37905	58
fragment4930	58
fragment4654	58
fragment4960	58
fragment4950	58
fragment5204	58
fragment5047	58
fragment5044	58
fragment4927	58
fragment4905	58
fragment4902	58
fragment4599	58
fragment5176	58
fragment5180	58
fragment27046	58
fragment5149	58
fragment4725	58
fragment4718	58
fragment5170	58
fragment4728	58
fragment2604	58
fragment5089	58
fragment4947	58
fragment5121	58
fragment4907	58
fragment6316	58
fragment4936	58
fragment5245	58
fragment4697	58
fragment4701	58
fragment4712	58
fragment4729	58
fragment4727	58
fragment4723	58
fragment4722	58
fragment4716	58
fragment4937	58
fragment5098	58
fragment4901	58
fragment5240	58
fragment4810	58
fragment4906	58
fragment4939	58
fragment4691	58
fragment4703	58
fragment4717	58
fragment5226	58
fragment9563	58
fragment6428	58
fragment4653	58
fragment4910	58
fragment5241	58
fragment5122	58
fragment4652	58
fragment5243	58
fragment4926	58
fragment4923	58
fragment5244	58
fragment5242	58
fragment4921	58
fragment4920	58
fragment5179	58
fragment4925	58
fragment5061	58
fragment4933	58
fragment4918	58
fragment4885	58
fragment4886	58
fragment5177	58
fragment4958	58
fragment37897	58
fragment5091	58
fragment4919	58
fragment4739	59
fragment4674	59
fragment5019	59
fragment4737	59
fragment10627	59
fragment5206	59
fragment4856	59
fragment5131	59
fragment5134	59
fragment5135	59
fragment5132	59
fragment4645	59
fragment5021	59
fragment5031	59
fragment4983	59
fragment5222	59
fragment4671	59
fragment4646	59
fragment5056	59
fragment4863	59
fragment5012	59
fragment4874	59
fragment4672	59
fragment5148	59
fragment4987	59
fragment4975	59
fragment5198	59
fragment5059	59
fragment4827	59
fragment4962	59
fragment4961	59
fragment4830	59
fragment4828	59
fragment5011	59
fragment4883	59
fragment4982	59
fragment4984	59
fragment4878	59
fragment4870	59
fragment4871	59
fragment5082	59
fragment4665	59
fragment5140	59
fragment5139	59
fragment2579	59
fragment4990	59
fragment4971	59
fragment5062	59
fragment4876	59
fragment5109	59
fragment4868	59
fragment4867	59
fragment4757	59
